year,month,capital,country_code,gas_ppi,elect_ppi,country_clean
2010,Mar,Rome,(IT),6.2187470816815935,16.035726520824156,Italy
2010,Mar,Riga,(LV),NA,NA,Latvia
2010,Mar,Vilnius,(LT),NA,NA,Lithuania
2010,Mar,Luxembourg,City,4.65557506335944,14.917264834284408,Luxembourg
2010,Mar,Amsterdam,(NL),5.167374516423439,15.350399177720478,Netherlands
2010,Mar,Warsaw,(PL),NA,NA,Poland
2010,Mar,Lisbon,(PT),6.514286130667059,20.808432138602246,Portugal
2010,Mar,Bucharest,(RO),NA,NA,Romania
2010,Mar,Belgrade,(RS),NA,NA,Serbia
2010,Mar,Bratislava,(SK),NA,NA,Slovakia
2010,Mar,Ljubljana,(SI),NA,NA,Slovenia
2010,Mar,Madrid,(ES),5.634575708679041,18.186218886309454,Spain
2010,Mar,Stockholm,(SE),14.632462312607608,15.47960253238858,Sweden
2010,Mar,Bern,(CH),NA,8.92470010117069,Switzerland
2010,Mar,Kyiv,(UA),NA,NA,Ukraine
2010,Mar,Average,-,6.336421453363294,16.265240010242138,NA
2010,Mar,Average,-,6.16949520571819,NA,NA
2010,Apr,Vienna,(AT),5.875332237108122,17.386491270632842,Austria
2010,Apr,Brussels,(BE),5.1200624389405505,19.315953251076454,Belgium
2010,Apr,Sofia,(BG),NA,NA,Bulgaria
2010,Apr,Zagreb,(HR),NA,NA,Croatia
2010,Apr,Prague,(CZ),NA,NA,Czech Republic
2010,Apr,Copenhagen,(DK),8.976787093166713,21.209572421218436,Denmark
2010,Apr,Tallinn,(EE),NA,NA,Estonia
2010,Apr,Paris,(FR),5.1711581042192405,11.679727276752113,France
2010,Apr,Berlin,(DE),5.90514673911,21.28376981068226,Germany
2010,Apr,London,(GB),3.955890979500956,13.84757132465853,United Kingdom
2010,Apr,Athens,(GR),5.485321433213284,12.777815045720779,Greece
2010,Apr,Budapest,(HU),NA,NA,Hungary
2010,Apr,Dublin,(IE),4.358102946809553,16.322723749966592,Ireland
2010,Apr,Rome,(IT),7.302007892135272,15.625311995301718,Italy
2010,Apr,Riga,(LV),NA,NA,Latvia
2010,Apr,Vilnius,(LT),NA,NA,Lithuania
2010,Apr,Luxembourg,City,4.601090752791903,14.99722036004513,Luxembourg
2010,Apr,Amsterdam,(NL),5.167374516423439,15.350399177720478,Netherlands
2010,Apr,Warsaw,(PL),NA,NA,Poland
2010,Apr,Lisbon,(PT),6.514286130667059,20.808432138602246,Portugal
2010,Apr,Bucharest,(RO),NA,NA,Romania
2010,Apr,Belgrade,(RS),NA,NA,Serbia
2010,Apr,Bratislava,(SK),NA,NA,Slovakia
2010,Apr,Ljubljana,(SI),NA,NA,Slovenia
2010,Apr,Madrid,(ES),5.821578446579706,18.186218886309454,Spain
2010,Apr,Stockholm,(SE),14.654729683813759,13.908054169636493,Sweden
2010,Apr,Bern,(CH),NA,8.92470010117069,Switzerland
2010,Apr,Kyiv,(UA),NA,NA,Ukraine
2010,Apr,Average,-,6.350633528177111,16.17705979886456,NA
2010,Apr,Average,-,6.350633528177111,NA,NA
2010,May,Vienna,(AT),5.875332237108122,17.46295747185307,Austria
2010,May,Brussels,(BE),5.220523429641423,19.261316351268228,Belgium
2010,May,Sofia,(BG),NA,NA,Bulgaria
2010,May,Zagreb,(HR),NA,NA,Croatia
2010,May,Prague,(CZ),NA,NA,Czech Republic
2010,May,Copenhagen,(DK),8.516434445462918,21.264662193821092,Denmark
2010,May,Tallinn,(EE),NA,NA,Estonia
2010,May,Paris,(FR),5.180243137202815,11.679727276752113,France
2010,May,Berlin,(DE),5.90514673911,21.28376981068226,Germany
2010,May,London,(GB),3.9591381721626115,13.810070314394245,United Kingdom
2010,May,Athens,(GR),5.717069807515733,12.777815045720779,Greece
2010,May,Budapest,(HU),NA,NA,Hungary
2010,May,Dublin,(IE),4.638170114113151,16.322723749966592,Ireland
2010,May,Rome,(IT),7.325976006460138,15.690794303332845,Italy
2010,May,Riga,(LV),NA,NA,Latvia
2010,May,Vilnius,(LT),NA,NA,Lithuania
2010,May,Luxembourg,City,4.60938925342141,15.024035710198008,Luxembourg
2010,May,Amsterdam,(NL),5.167374516423439,15.350399177720478,Netherlands
2010,May,Warsaw,(PL),NA,NA,Poland
2010,May,Lisbon,(PT),6.514286130667059,20.808432138602246,Portugal
2010,May,Bucharest,(RO),NA,NA,Romania
2010,May,Belgrade,(RS),NA,NA,Serbia
2010,May,Bratislava,(SK),NA,NA,Slovakia
2010,May,Ljubljana,(SI),NA,NA,Slovenia
2010,May,Madrid,(ES),5.821578446579706,18.186218886309454,Spain
2010,May,Stockholm,(SE),14.632560019209258,13.257976604754518,Sweden
2010,May,Bern,(CH),NA,8.92470010117069,Switzerland
2010,May,Kyiv,(UA),NA,NA,Ukraine
2010,May,Average,-,6.548006483301166,16.14250234266805,NA
2010,May,Average,-,6.363087318219842,NA,NA
2010,June,Vienna,(AT),5.875332237108122,17.46295747185307,Austria
2010,June,Brussels,(BE),5.269222796432319,19.251999131598943,Belgium
2010,June,Sofia,(BG),NA,NA,Bulgaria
2010,June,Zagreb,(HR),NA,NA,Croatia
2010,June,Prague,(CZ),NA,NA,Czech Republic
2010,June,Copenhagen,(DK),8.437505979076054,21.234136518158888,Denmark
2010,June,Tallinn,(EE),NA,NA,Estonia
2010,June,Paris,(FR),5.1784964023553375,11.680701288351706,France
2010,June,Berlin,(DE),5.90514673911,21.28376981068226,Germany
2010,June,London,(GB),4.007249329377192,13.81351868315418,United Kingdom
2010,June,Athens,(GR),5.977642606482665,12.777815045720779,Greece
2010,June,Budapest,(HU),NA,NA,Hungary
2010,June,Dublin,(IE),4.638170114113151,16.322723749966592,Ireland
2010,June,Rome,(IT),7.325976006460138,15.690794303332845,Italy
2010,June,Riga,(LV),NA,NA,Latvia
2010,June,Vilnius,(LT),NA,NA,Lithuania
2010,June,Luxembourg,City,4.601090752791903,14.99730211416145,Luxembourg
2010,June,Amsterdam,(NL),5.167374516423439,15.350399177720478,Netherlands
2010,June,Warsaw,(PL),NA,NA,Poland
2010,June,Lisbon,(PT),6.514286130667059,20.808432138602246,Portugal
2010,June,Bucharest,(RO),NA,NA,Romania
2010,June,Belgrade,(RS),NA,NA,Serbia
2010,June,Bratislava,(SK),NA,NA,Slovakia
2010,June,Ljubljana,(SI),NA,NA,Slovenia
2010,June,Madrid,(ES),5.821578446579706,18.186218886309454,Spain
2010,June,Stockholm,(SE),14.632510167496289,13.072575573351221,Sweden
2010,June,Bern,(CH),NA,8.92470010117069,Switzerland
2010,June,Kyiv,(UA),NA,NA,Ukraine
2010,June,Average,-,6.382255873176669,16.125998666507265,NA
2010,June,Average,-,6.382255873176669,NA,NA
2010,July,Vienna,(AT),5.881111680189773,17.46295747185307,Austria
2010,July,Brussels,(BE),5.335319160907479,19.08501284509896,Belgium
2010,July,Sofia,(BG),NA,NA,Bulgaria
2010,July,Zagreb,(HR),NA,NA,Croatia
2010,July,Prague,(CZ),NA,NA,Czech Republic
2010,July,Copenhagen,(DK),8.51589584204807,21.458523163425014,Denmark
2010,July,Tallinn,(EE),NA,NA,Estonia
2010,July,Paris,(FR),5.423021994952849,11.680701288351706,France
2010,July,Berlin,(DE),5.90514673911,21.28376981068226,Germany
2010,July,London,(GB),4.00607070944228,13.821816320482771,United Kingdom
2010,July,Athens,(GR),5.954033086246871,12.893951273096226,Greece
2010,July,Budapest,(HU),NA,NA,Hungary
2010,July,Dublin,(IE),4.616305664680153,16.322723749966592,Ireland
2010,July,Rome,(IT),7.522478900797729,15.693241325307103,Italy
2010,July,Riga,(LV),NA,NA,Latvia
2010,July,Vilnius,(LT),NA,NA,Lithuania
2010,July,Luxembourg,City,4.767095100475809,15.024035710198008,Luxembourg
2010,July,Amsterdam,(NL),5.456730179785037,15.327538389289101,Netherlands
2010,July,Warsaw,(PL),NA,NA,Poland
2010,July,Lisbon,(PT),7.211008706360416,21.006629658461467,Portugal
2010,July,Bucharest,(RO),NA,NA,Romania
2010,July,Belgrade,(RS),NA,NA,Serbia
2010,July,Bratislava,(SK),NA,NA,Slovakia
2010,July,Ljubljana,(SI),NA,NA,Slovenia
2010,July,Madrid,(ES),6.309127432099022,18.499776179223186,Spain
2010,July,Stockholm,(SE),14.634332153191902,13.25749025198105,Sweden
2010,July,Bern,(CH),NA,8.92470010117069,Switzerland
2010,July,Kyiv,(UA),NA,NA,Ukraine
2010,July,Average,-,6.733200510834239,16.243074353326385,NA
2010,July,Average,-,6.538405525020528,NA,NA
2010,Aug,Vienna,(AT),5.881111680189773,17.46295747185307,Austria
2010,Aug,Brussels,(BE),5.690889727539168,19.114864131418027,Belgium
2010,Aug,Sofia,(BG),NA,NA,Bulgaria
2010,Aug,Zagreb,(HR),NA,NA,Croatia
2010,Aug,Prague,(CZ),NA,NA,Czech Republic
2010,Aug,Copenhagen,(DK),8.369765269581093,21.43784705260744,Denmark
2010,Aug,Tallinn,(EE),NA,NA,Estonia
2010,Aug,Paris,(FR),5.405047680524195,11.681144020896975,France
2010,Aug,Berlin,(DE),5.90514673911,21.28376981068226,Germany
2010,Aug,London,(GB),4.000559293064468,13.810609122012984,United Kingdom
2010,Aug,Athens,(GR),5.915638952593779,12.893951273096226,Greece
2010,Aug,Budapest,(HU),NA,NA,Hungary
2010,Aug,Dublin,(IE),4.616305664680153,16.322723749966592,Ireland
2010,Aug,Rome,(IT),7.522478900797729,15.693241325307103,Italy
2010,Aug,Riga,(LV),NA,NA,Latvia
2010,Aug,Vilnius,(LT),NA,NA,Lithuania
2010,Aug,Luxembourg,City,4.767095100475809,15.05076930623457,Luxembourg
2010,Aug,Amsterdam,(NL),5.456730179785037,15.327538389289101,Netherlands
2010,Aug,Warsaw,(PL),NA,NA,Poland
2010,Aug,Lisbon,(PT),7.211008706360416,21.006629658461467,Portugal
2010,Aug,Bucharest,(RO),NA,NA,Romania
2010,Aug,Belgrade,(RS),NA,NA,Serbia
2010,Aug,Bratislava,(SK),NA,NA,Slovakia
2010,Aug,Ljubljana,(SI),NA,NA,Slovenia
2010,Aug,Madrid,(ES),6.309127432099022,18.499776179223186,Spain
2010,Aug,Stockholm,(SE),14.632510166213578,13.234078235713389,Sweden
2010,Aug,Bern,(CH),NA,8.92470010117069,Switzerland
2010,Aug,Kyiv,(UA),NA,NA,Ukraine
2010,Aug,Average,-,6.548815392358159,16.243189839282778,NA
2010,Aug,Average,-,6.548815392358159,NA,NA
2010,Sep,Vienna,(AT),5.881111680189773,17.46295747185307,Austria
2010,Sep,Brussels,(BE),5.705498260484133,19.208579078771212,Belgium
2010,Sep,Sofia,(BG),NA,NA,Bulgaria
2010,Sep,Zagreb,(HR),NA,NA,Croatia
2010,Sep,Prague,(CZ),NA,NA,Czech Republic
2010,Sep,Copenhagen,(DK),8.393501220155718,21.469708600424685,Denmark
2010,Sep,Tallinn,(EE),NA,NA,Estonia
2010,Sep,Paris,(FR),5.40433120378979,11.681055474387922,France
2010,Sep,Berlin,(DE),5.90514673911,21.28376981068226,Germany
2010,Sep,London,(GB),3.9980639131559577,13.807915083919287,United Kingdom
2010,Sep,Athens,(GR),5.844667978265336,12.893951273096226,Greece
2010,Sep,Budapest,(HU),NA,NA,Hungary
2010,Sep,Dublin,(IE),4.616305664680153,16.322723749966592,Ireland
2010,Sep,Rome,(IT),7.522478900797729,15.693241325307103,Italy
2010,Sep,Riga,(LV),NA,NA,Latvia
2010,Sep,Vilnius,(LT),NA,NA,Lithuania
2010,Sep,Luxembourg,City,4.758796599846303,14.99730211416145,Luxembourg
2010,Sep,Amsterdam,(NL),5.456730179785037,15.327538389289101,Netherlands
2010,Sep,Warsaw,(PL),NA,NA,Poland
2010,Sep,Lisbon,(PT),7.211008706360416,21.006629658461467,Portugal
2010,Sep,Bucharest,(RO),NA,NA,Romania
2010,Sep,Belgrade,(RS),NA,NA,Serbia
2010,Sep,Bratislava,(SK),NA,NA,Slovakia
2010,Sep,Ljubljana,(SI),NA,NA,Slovenia
2010,Sep,Madrid,(ES),6.309127432099022,18.499776179223186,Spain
2010,Sep,Stockholm,(SE),14.632458812034296,13.170978156052158,Sweden
2010,Sep,Bern,(CH),NA,8.92470010117069,Switzerland
2010,Sep,Kyiv,(UA),NA,NA,Ukraine
2010,Sep,Average,-,6.741627952122901,16.243604948538334,NA
2010,Sep,Average,-,6.545659092196691,NA,NA
2010,Oct,Vienna,(AT),5.881111680189773,17.46295747185307,Austria
2010,Oct,Brussels,(BE),5.688404765350798,19.34028657234866,Belgium
2010,Oct,Sofia,(BG),NA,NA,Bulgaria
2010,Oct,Zagreb,(HR),NA,NA,Croatia
2010,Oct,Prague,(CZ),NA,NA,Czech Republic
2010,Oct,Copenhagen,(DK),8.157245201250138,21.059226988605207,Denmark
2010,Oct,Tallinn,(EE),NA,NA,Estonia
2010,Oct,Paris,(FR),5.413404642493469,11.681055474387922,France
2010,Oct,Berlin,(DE),6.649075971498937,21.28376981068226,Germany
2010,Oct,London,(GB),3.9989369880425665,13.809208222204262,United Kingdom
2010,Oct,Athens,(GR),5.8539756470297215,12.893951273096226,Greece
2010,Oct,Budapest,(HU),NA,NA,Hungary
2010,Oct,Dublin,(IE),4.570402959280935,17.05880256910482,Ireland
2010,Oct,Rome,(IT),7.515344271521559,15.621005236627026,Italy
2010,Oct,Riga,(LV),NA,NA,Latvia
2010,Oct,Vilnius,(LT),NA,NA,Lithuania
2010,Oct,Luxembourg,City,4.767095100475809,15.024035710198008,Luxembourg
2010,Oct,Amsterdam,(NL),5.456730179785037,15.327538389289101,Netherlands
2010,Oct,Warsaw,(PL),NA,NA,Poland
2010,Oct,Lisbon,(PT),7.427277176559744,21.006629658461467,Portugal
2010,Oct,Bucharest,(RO),NA,NA,Romania
2010,Oct,Belgrade,(RS),NA,NA,Serbia
2010,Oct,Bratislava,(SK),NA,NA,Slovakia
2010,Oct,Ljubljana,(SI),NA,NA,Slovenia
2010,Oct,Madrid,(ES),6.229948927221811,19.397974161713115,Spain
2010,Oct,Stockholm,(SE),14.632510163660813,13.408360236468074,Sweden
2010,Oct,Bern,(CH),NA,8.92470010117069,Switzerland
2010,Oct,Kyiv,(UA),NA,NA,Ukraine
2010,Oct,Average,-,6.588675976740078,16.35172421213418,NA
2010,Oct,Average,-,6.588675976740078,NA,NA
2010,Nov,Vienna,(AT),5.881111680189773,17.46295747185307,Austria
2010,Nov,Brussels,(BE),5.8004081566378405,19.255255635561024,Belgium
2010,Nov,Sofia,(BG),NA,NA,Bulgaria
2010,Nov,Zagreb,(HR),NA,NA,Croatia
2010,Nov,Prague,(CZ),NA,NA,Czech Republic
2010,Nov,Copenhagen,(DK),8.14162060846554,21.0913577046925,Denmark
2010,Nov,Tallinn,(EE),NA,NA,Estonia
2010,Nov,Paris,(FR),5.413404642493469,11.681055474387922,France
2010,Nov,Berlin,(DE),6.649075971498937,21.44695531198887,Germany
2010,Nov,London,(GB),4.262175653282147,13.934965920418115,United Kingdom
2010,Nov,Athens,(GR),5.7818412141057305,12.893951273096226,Greece
2010,Nov,Budapest,(HU),NA,NA,Hungary
2010,Nov,Dublin,(IE),4.570402959280935,17.05880256910482,Ireland
2010,Nov,Rome,(IT),7.515344271521559,15.690696422453875,Italy
2010,Nov,Riga,(LV),NA,NA,Latvia
2010,Nov,Vilnius,(LT),NA,NA,Lithuania
2010,Nov,Luxembourg,City,4.758796599846303,14.99730211416145,Luxembourg
2010,Nov,Amsterdam,(NL),5.456730179785037,15.327538389289101,Netherlands
2010,Nov,Warsaw,(PL),NA,NA,Poland
2010,Nov,Lisbon,(PT),7.427277176559744,21.006629658461467,Portugal
2010,Nov,Bucharest,(RO),NA,NA,Romania
2010,Nov,Belgrade,(RS),NA,NA,Serbia
2010,Nov,Bratislava,(SK),NA,NA,Slovakia
2010,Nov,Ljubljana,(SI),NA,NA,Slovenia
2010,Nov,Madrid,(ES),6.229948927221811,19.397974161713115,Spain
2010,Nov,Stockholm,(SE),14.63245776330376,13.59808813047671,Sweden
2010,Nov,Bern,(CH),NA,8.92470010117069,Switzerland
2010,Nov,Kyiv,(UA),NA,NA,Ukraine
2010,Nov,Average,-,6.789109242377726,16.382972776308783,NA
2010,Nov,Average,-,6.608613986013757,NA,NA
2010,Dec,Vienna,(AT),5.881111680189773,17.46295747185307,Austria
2010,Dec,Brussels,(BE),5.824095537684987,19.227213518109778,Belgium
2010,Dec,Sofia,(BG),NA,NA,Bulgaria
2010,Dec,Zagreb,(HR),NA,NA,Croatia
2010,Dec,Prague,(CZ),NA,NA,Czech Republic
2010,Dec,Copenhagen,(DK),8.241862033172497,21.01439551784984,Denmark
2010,Dec,Tallinn,(EE),NA,NA,Estonia
2010,Dec,Paris,(FR),5.413404642493469,11.681055474387922,France
2010,Dec,Berlin,(DE),6.649075971498937,21.724633866631574,Germany
2010,Dec,London,(GB),4.26226303437571,13.930870982515692,United Kingdom
2010,Dec,Athens,(GR),5.851648729838625,12.893951273096226,Greece
2010,Dec,Budapest,(HU),NA,NA,Hungary
2010,Dec,Dublin,(IE),4.570402959280935,17.05880256910482,Ireland
2010,Dec,Rome,(IT),7.515344271521559,15.690696422453875,Italy
2010,Dec,Riga,(LV),NA,NA,Latvia
2010,Dec,Vilnius,(LT),NA,NA,Lithuania
2010,Dec,Luxembourg,City,4.767095100475809,15.024035710198008,Luxembourg
2010,Dec,Amsterdam,(NL),5.456730179785037,15.327538389289101,Netherlands
2010,Dec,Warsaw,(PL),NA,NA,Poland
2010,Dec,Lisbon,(PT),7.427277176559744,21.006629658461467,Portugal
2010,Dec,Bucharest,(RO),NA,NA,Romania
2010,Dec,Belgrade,(RS),NA,NA,Serbia
2010,Dec,Bratislava,(SK),NA,NA,Slovakia
2010,Dec,Ljubljana,(SI),NA,NA,Slovenia
2010,Dec,Madrid,(ES),6.229948927221811,19.397974161713115,Spain
2010,Dec,Stockholm,(SE),14.632562762262381,13.965326401408745,Sweden
2010,Dec,Bern,(CH),NA,8.92470010117069,Switzerland
2010,Dec,Kyiv,(UA),NA,NA,Ukraine
2010,Dec,Average,-,6.623058786168661,16.42047618826978,NA
2010,Dec,Average,-,6.623058786168661,NA,NA
2011,Jan,Vienna,(AT),5.982079546880321,17.3245684787869,Austria
2011,Jan,Brussels,(BE),5.872754023142923,19.85069948232934,Belgium
2011,Jan,Sofia,(BG),NA,NA,Bulgaria
2011,Jan,Zagreb,(HR),NA,NA,Croatia
2011,Jan,Prague,(CZ),NA,NA,Czech Republic
2011,Jan,Copenhagen,(DK),8.522010599468123,22.4697987246909,Denmark
2011,Jan,Tallinn,(EE),NA,NA,Estonia
2011,Jan,Paris,(FR),5.420824816244842,11.988097979136043,France
2011,Jan,Berlin,(DE),6.681862837710183,23.724636312110334,Germany
2011,Jan,London,(GB),4.172674853627882,13.493925301202276,United Kingdom
2011,Jan,Athens,(GR),6.358835463761135,13.266601404358505,Greece
2011,Jan,Budapest,(HU),NA,NA,Hungary
2011,Jan,Dublin,(IE),4.573266890681003,17.159229390681002,Ireland
2011,Jan,Rome,(IT),7.600621848054525,15.70541904818023,Italy
2011,Jan,Riga,(LV),NA,NA,Latvia
2011,Jan,Vilnius,(LT),NA,NA,Lithuania
2011,Jan,Luxembourg,City,4.8000982778633,14.534109337570076,Luxembourg
2011,Jan,Amsterdam,(NL),5.378690667581609,15.642762296031584,Netherlands
2011,Jan,Warsaw,(PL),NA,NA,Poland
2011,Jan,Lisbon,(PT),7.313229585943162,21.63556397396988,Portugal
2011,Jan,Bucharest,(RO),NA,NA,Romania
2011,Jan,Belgrade,(RS),NA,NA,Serbia
2011,Jan,Bratislava,(SK),NA,NA,Slovakia
2011,Jan,Ljubljana,(SI),NA,NA,Slovenia
2011,Jan,Madrid,(ES),6.5249700477537385,21.49095579466623,Spain
2011,Jan,Stockholm,(SE),16.130445472964137,16.024869628219278,Sweden
2011,Jan,Bern,(CH),NA,8.99964278669034,Switzerland
2011,Jan,Kyiv,(UA),NA,NA,Ukraine
2011,Jan,Average,-,7.0122838521576165,17.07149430592114,NA
2011,Jan,Average,-,6.809454637976921,NA,NA
2011,Feb,Vienna,(AT),5.982079546880321,17.3245684787869,Austria
2011,Feb,Brussels,(BE),6.041226720045856,20.158615007075426,Belgium
2011,Feb,Sofia,(BG),NA,NA,Bulgaria
2011,Feb,Zagreb,(HR),NA,NA,Croatia
2011,Feb,Prague,(CZ),NA,NA,Czech Republic
2011,Feb,Copenhagen,(DK),8.647939153089979,22.433904461586053,Denmark
2011,Feb,Tallinn,(EE),NA,NA,Estonia
2011,Feb,Paris,(FR),5.428740370344132,11.982607463558919,France
2011,Feb,Berlin,(DE),6.681862837710183,23.724636312110334,Germany
2011,Feb,London,(GB),4.171177393173944,13.493819773558783,United Kingdom
2011,Feb,Athens,(GR),6.757868857237482,13.266601404358505,Greece
2011,Feb,Budapest,(HU),NA,NA,Hungary
2011,Feb,Dublin,(IE),4.573266890681003,17.159229390681002,Ireland
2011,Feb,Rome,(IT),7.615206692789661,15.680081708011707,Italy
2011,Feb,Riga,(LV),NA,NA,Latvia
2011,Feb,Vilnius,(LT),NA,NA,Lithuania
2011,Feb,Luxembourg,City,4.775030421396643,14.453188669460065,Luxembourg
2011,Feb,Amsterdam,(NL),5.378690667581609,15.642762296031584,Netherlands
2011,Feb,Warsaw,(PL),NA,NA,Poland
2011,Feb,Lisbon,(PT),7.313229585943162,21.63556397396988,Portugal
2011,Feb,Bucharest,(RO),NA,NA,Romania
2011,Feb,Belgrade,(RS),NA,NA,Serbia
2011,Feb,Bratislava,(SK),NA,NA,Slovakia
2011,Feb,Ljubljana,(SI),NA,NA,Slovenia
2011,Feb,Madrid,(ES),6.5249700477537385,21.49095579466623,Spain
2011,Feb,Stockholm,(SE),16.049056659837067,15.061163110051474,Sweden
2011,Feb,Bern,(CH),NA,8.99964278669034,Switzerland
2011,Feb,Kyiv,(UA),NA,NA,Ukraine
2011,Feb,Average,-,6.852881846033199,17.04074034730164,NA
2011,Feb,Average,-,6.852881846033199,NA,NA
2011,Mar,Vienna,(AT),5.982079546880321,17.3245684787869,Austria
2011,Mar,Brussels,(BE),6.002529734716177,20.654701130277463,Belgium
2011,Mar,Sofia,(BG),NA,NA,Bulgaria
2011,Mar,Zagreb,(HR),NA,NA,Croatia
2011,Mar,Prague,(CZ),NA,NA,Czech Republic
2011,Mar,Copenhagen,(DK),9.042380991473989,22.397381524982286,Denmark
2011,Mar,Tallinn,(EE),NA,NA,Estonia
2011,Mar,Paris,(FR),5.428740370344132,11.982607463558919,France
2011,Mar,Berlin,(DE),6.681862837710183,23.724636312110334,Germany
2011,Mar,London,(GB),4.236931704531885,14.23768413254694,United Kingdom
2011,Mar,Athens,(GR),6.940857543594978,13.266601404358505,Greece
2011,Mar,Budapest,(HU),NA,NA,Hungary
2011,Mar,Dublin,(IE),4.573266890681003,17.159229390681002,Ireland
2011,Mar,Rome,(IT),7.615206692789661,15.680081708011707,Italy
2011,Mar,Riga,(LV),NA,NA,Latvia
2011,Mar,Vilnius,(LT),NA,NA,Lithuania
2011,Mar,Luxembourg,City,4.8000982778633,14.534109337570076,Luxembourg
2011,Mar,Amsterdam,(NL),5.378690667581609,15.642762296031584,Netherlands
2011,Mar,Warsaw,(PL),NA,NA,Poland
2011,Mar,Lisbon,(PT),7.313229585943162,21.63556397396988,Portugal
2011,Mar,Bucharest,(RO),NA,NA,Romania
2011,Mar,Belgrade,(RS),NA,NA,Serbia
2011,Mar,Bratislava,(SK),NA,NA,Slovakia
2011,Mar,Ljubljana,(SI),NA,NA,Slovenia
2011,Mar,Madrid,(ES),6.5249700477537385,21.49095579466623,Spain
2011,Mar,Stockholm,(SE),16.048997885705692,14.523113084356229,Sweden
2011,Mar,Bern,(CH),NA,8.99964278669034,Switzerland
2011,Mar,Kyiv,(UA),NA,NA,Ukraine
2011,Mar,Average,-,7.102531621002919,17.090493559835053,NA
2011,Mar,Average,-,6.897845912683559,NA,NA
2011,Apr,Vienna,(AT),6.542363463641088,17.3245684787869,Austria
2011,Apr,Brussels,(BE),5.982425867411825,20.88129399752808,Belgium
2011,Apr,Sofia,(BG),NA,NA,Bulgaria
2011,Apr,Zagreb,(HR),NA,NA,Croatia
2011,Apr,Prague,(CZ),NA,NA,Czech Republic
2011,Apr,Copenhagen,(DK),9.296809032396641,22.902755186556362,Denmark
2011,Apr,Tallinn,(EE),NA,NA,Estonia
2011,Apr,Paris,(FR),5.697984929420309,11.982518906856061,France
2011,Apr,Berlin,(DE),6.681862837710183,23.724636312110334,Germany
2011,Apr,London,(GB),4.235027072356295,14.227659006415026,United Kingdom
2011,Apr,Athens,(GR),7.427253277654903,13.266601404358505,Greece
2011,Apr,Budapest,(HU),NA,NA,Hungary
2011,Apr,Dublin,(IE),4.555235035842293,17.159229390681002,Ireland
2011,Apr,Rome,(IT),7.744596919254415,16.267358042150335,Italy
2011,Apr,Riga,(LV),NA,NA,Latvia
2011,Apr,Vilnius,(LT),NA,NA,Lithuania
2011,Apr,Luxembourg,City,5.029938822987067,14.507108341496746,Luxembourg
2011,Apr,Amsterdam,(NL),5.378690667581609,15.642762296031584,Netherlands
2011,Apr,Warsaw,(PL),NA,NA,Poland
2011,Apr,Lisbon,(PT),7.313229585943162,21.63556397396988,Portugal
2011,Apr,Bucharest,(RO),NA,NA,Romania
2011,Apr,Belgrade,(RS),NA,NA,Serbia
2011,Apr,Bratislava,(SK),NA,NA,Slovakia
2011,Apr,Ljubljana,(SI),NA,NA,Slovenia
2011,Apr,Madrid,(ES),6.790605011794975,21.49095579466623,Spain
2011,Apr,Stockholm,(SE),16.047007252239364,14.596306624318656,Sweden
2011,Apr,Bern,(CH),NA,8.99964278669034,Switzerland
2011,Apr,Kyiv,(UA),NA,NA,Ukraine
2011,Apr,Average,-,7.051644984016725,17.18389038524719,NA
2011,Apr,Average,-,7.051644984016725,NA,NA
2011,May,Vienna,(AT),6.542363463641088,17.3245684787869,Austria
2011,May,Brussels,(BE),6.378460243251473,21.170759668260878,Belgium
2011,May,Sofia,(BG),NA,NA,Bulgaria
2011,May,Zagreb,(HR),NA,NA,Croatia
2011,May,Prague,(CZ),NA,NA,Czech Republic
2011,May,Copenhagen,(DK),9.371616925854944,22.90485076488609,Denmark
2011,May,Tallinn,(EE),NA,NA,Estonia
2011,May,Paris,(FR),5.708439596358549,11.982518906856061,France
2011,May,Berlin,(DE),6.681862837710183,23.724636312110334,Germany
2011,May,London,(GB),4.239571674054446,14.218794684361542,United Kingdom
2011,May,Athens,(GR),7.661006567324479,13.266601404358505,Greece
2011,May,Budapest,(HU),NA,NA,Hungary
2011,May,Dublin,(IE),4.553680207885304,17.159587813620067,Ireland
2011,May,Rome,(IT),7.752409544713531,16.297605719560817,Italy
2011,May,Riga,(LV),NA,NA,Latvia
2011,May,Vilnius,(LT),NA,NA,Lithuania
2011,May,Luxembourg,City,5.03829477514262,14.534109337570076,Luxembourg
